instrument_token,exchange_token,tradingsymbol,tick_size,lot_size,instrument_type,segment,exchange
2701057,10551,789HP37-SG,0.01,100,EQ,NSE,NSE
194962177,761571,789HP41-SG,0.01,100,EQ,NSE,NSE
2514433,9822,789MH32-SG,0.01,100,EQ,NSE,NSE
6055937,23656,789SDIL29-N1,0.01,1,EQ,NSE,NSE
2645505,10334,789TS34-SG,0.01,100,EQ,NSE,NSE
2994177,11696,789TS36-SG,0.01,100,EQ,NSE,NSE
2701569,10553,789WB37-SG,0.01,100,EQ,NSE,NSE
3800065,14844,789WB40-SG,0.01,100,EQ,NSE,NSE
193520641,755940,78ABCL33-N1,0.01,1,EQ,NSE,NSE
2501889,9773,78AP31-SG,0.01,100,EQ,NSE,NSE
2537985,9914,78AP31A-SG,0.01,100,EQ,NSE,NSE
2502913,9777,78GJ32-SG,0.01,100,EQ,NSE,NSE
2653953,10367,78GJ32A-SG,0.01,100,EQ,NSE,NSE
3797505,14834,78JK35-SG,0.01,100,EQ,NSE,NSE
194930945,761449,78JK46-SG,0.01,100,EQ,NSE,NSE
3013121,11770,78KL45-SG,0.01,100,EQ,NSE,NSE
2502145,9774,78ML31-SG,0.01,100,EQ,NSE,NSE
5437185,21239,78NABARD27-N0,0.01,1,EQ,NSE,NSE
194960641,761565,78PN36-SG,0.01,100,EQ,NSE,NSE
2502657,9776,78TN32-SG,0.01,100,EQ,NSE,NSE
2677761,10460,78TN32A-SG,0.01,100,EQ,NSE,NSE
195515393,763732,78TN41-SG,0.01,100,EQ,NSE,NSE
3040513,11877,78TN42-SG,0.01,100,EQ,NSE,NSE
7566593,29557,790ABHFL27-N0,0.01,1,EQ,NSE,NSE
7696129,30063,790ABHFL28-N0,0.01,1,EQ,NSE,NSE
194908673,761362,790ABSLI36-N0,0.01,1,EQ,NSE,NSE
7540993,29457,790CANF30-N0,0.01,1,EQ,NSE,NSE
194769153,760817,790IHFL27-N0,0.01,1,EQ,NSE,NSE
7195905,28109,790LTFL34-N0,0.01,1,EQ,NSE,NSE
194918145,761399,790NOM28-N0,0.01,1,EQ,NSE,NSE
194214401,758650,790TIL28-N0,0.01,1,EQ,NSE,NSE
194806785,760964,790TPL29-N0,0.01,1,EQ,NSE,NSE
6404097,25016,79123SHF26-N0,0.01,1,EQ,NSE,NSE
193522177,755946,791ABCL34-N7,0.01,1,EQ,NSE,NSE
195515649,763733,791JK46-SG,0.01,100,EQ,NSE,NSE
5607425,21904,791KL30-SG,0.01,100,EQ,NSE,NSE
194981633,761647,791MH39-SG,0.01,100,EQ,NSE,NSE
194981121,761645,791PN36-SG,0.01,100,EQ,NSE,NSE
195461633,763522,791PN41-SG,0.01,100,EQ,NSE,NSE
2628865,10269,791TS43-SG,0.01,100,EQ,NSE,NSE
2994433,11697,791UP37-SG,0.01,100,EQ,NSE,NSE
2646273,10337,792AP41-SG,0.01,100,EQ,NSE,NSE
2615809,10218,792AP42-SG,0.01,100,EQ,NSE,NSE
2625793,10257,792AP42A-SG,0.01,100,EQ,NSE,NSE
195179521,762420,792BR51-SG,0.01,100,EQ,NSE,NSE
195010561,761760,792KL41-SG,0.01,100,EQ,NSE,NSE
6162689,24073,792LIC27-N5,0.01,1,EQ,NSE,NSE
195461889,763523,792PN44-SG,0.01,100,EQ,NSE,NSE
6242049,24383,792TCHF34-N0,0.01,1,EQ,NSE,NSE
5950977,23246,792TCHFL34-NF,0.01,1,EQ,NSE,NSE
2629633,10272,792TS45-SG,0.01,100,EQ,NSE,NSE
2611969,10203,793AP33-SG,0.01,100,EQ,NSE,NSE
5367041,20965,793KA31-SG,0.01,100,EQ,NSE,NSE
6989825,27304,793NIIF30-N0,0.01,1,EQ,NSE,NSE
7731201,30200,793NIIF32-N0,0.01,1,EQ,NSE,NSE
2725121,10645,793RJ45-SG,0.01,100,EQ,NSE,NSE
5494529,21463,793THDC34-N0,0.01,1,EQ,NSE,NSE
2724865,10644,793TN42-SG,0.01,100,EQ,NSE,NSE
6209793,24257,793TPRE29-N0,0.01,1,EQ,NSE,NSE
6209281,24255,793TPRE34-N0,0.01,1,EQ,NSE,NSE
2612225,10204,793TS34-SG,0.01,100,EQ,NSE,NSE
2612993,10207,793TS35-SG,0.01,100,EQ,NSE,NSE
5653505,22084,793UP30-SG,0.01,100,EQ,NSE,NSE
2994689,11698,793WB37-SG,0.01,100,EQ,NSE,NSE
193522433,755947,79413ABC28-N8,0.01,1,EQ,NSE,NSE
2612737,10206,794AP34-SG,0.01,100,EQ,NSE,NSE
194949633,761522,794CIFCL29-N0,0.01,1,EQ,NSE,NSE
195612417,764111,794GFL28-N0,0.01,1,EQ,NSE,NSE
2612481,10205,794HR34-SG,0.01,100,EQ,NSE,NSE
2645249,10333,794PN42-SG,0.01,100,EQ,NSE,NSE
2526465,9869,794TN32-SG,0.01,100,EQ,NSE,NSE
2614273,10212,794TS36-SG,0.01,100,EQ,NSE,NSE
194322689,759073,795AMLIL35-N0,0.01,1,EQ,NSE,NSE
2614785,10214,795AP38-SG,0.01,100,EQ,NSE,NSE
2615041,10215,795AP39-SG,0.01,100,EQ,NSE,NSE
2615297,10216,795AP40-SG,0.01,100,EQ,NSE,NSE
2625281,10255,795AP40A-SG,0.01,100,EQ,NSE,NSE
1749761,6835,795GS2032-GS,0.01,1,EQ,NSE,NSE
2526721,9870,795HR32-SG,0.01,100,EQ,NSE,NSE
2723841,10640,795HR37-SG,0.01,100,EQ,NSE,NSE
884993,3457,795IGT31-NI,0.01,1,EQ,NSE,NSE
195681537,764381,795JCL29-N0,0.01,1,EQ,NSE,NSE
5387777,21046,795JK30-SG,0.01,100,EQ,NSE,NSE
195948033,765422,795KSFP28-N0,0.01,1,EQ,NSE,NSE
5923841,23140,795NIIF36-N2,0.01,1,EQ,NSE,NSE
195537665,763819,795NIIF36A-N0,0.01,1,EQ,NSE,NSE
192433153,751692,795SFL29-N0,0.01,1,EQ,NSE,NSE
6032129,23563,795SHFL34-N2,0.01,1,EQ,NSE,NSE
2657793,10382,795TS35-SG,0.01,100,EQ,NSE,NSE
2724353,10642,795TS37-SG,0.01,100,EQ,NSE,NSE
2995201,11700,795WB39-SG,0.01,100,EQ,NSE,NSE
194981377,761646,796AP38-SG,0.01,100,EQ,NSE,NSE
2724609,10643,796AP40-SG,0.01,100,EQ,NSE,NSE
195458049,763508,796SHFL31-N0,0.01,1,EQ,NSE,NSE
194214913,758652,796TIL29-N0,0.01,1,EQ,NSE,NSE
2614529,10213,796WB37-SG,0.01,100,EQ,NSE,NSE
7543553,29467,79742SIC30-N0,0.01,1,EQ,NSE,NSE
193522689,755948,797ABCL28-N9,0.01,1,EQ,NSE,NSE
2723585,10639,797AP36-SG,0.01,100,EQ,NSE,NSE
2646017,10336,797AP39-SG,0.01,100,EQ,NSE,NSE
2682625,10479,797HR42-SG,0.01,100,EQ,NSE,NSE
889857,3476,797IGT31-NL,0.01,1,EQ,NSE,NSE
3798017,14836,797PN38-SG,0.01,100,EQ,NSE,NSE
2682881,10480,797RJ42-SG,0.01,100,EQ,NSE,NSE
194981889,761648,797RJ43-SG,0.01,100,EQ,NSE,NSE
5867777,22921,797SFL30-N0,0.01,1,EQ,NSE,NSE
195420417,763361,797TACA31-N0,0.01,1,EQ,NSE,NSE
194907137,761356,797TOPO34-N0,0.01,1,EQ,NSE,NSE
194907649,761358,797TOPO35-N0,0.01,1,EQ,NSE,NSE
194908161,761360,797TOPO36-N0,0.01,1,EQ,NSE,NSE
194982145,761649,797TS43-SG,0.01,100,EQ,NSE,NSE
2676225,10454,797WB42-SG,0.01,100,EQ,NSE,NSE
195909121,765270,798ABCL31-N0,0.01,1,EQ,NSE,NSE
5366017,20961,798AP31-SG,0.01,100,EQ,NSE,NSE
2657537,10381,798RJ42-SG,0.01,100,EQ,NSE,NSE
195010049,761758,799AP40-SG,0.01,100,EQ,NSE,NSE
194544897,759941,799GSGL28-N0,0.01,1,EQ,NSE,NSE
194545409,759943,799GSGL29-N0,0.01,1,EQ,NSE,NSE
194102273,758212,799HFL27-N0,0.01,1,EQ,NSE,NSE
195006465,761744,799HR44-SG,0.01,100,EQ,NSE,NSE
6438657,25151,799LTFH27-N0,0.01,1,EQ,NSE,NSE
6499841,25390,799NIIF29-N0,0.01,1,EQ,NSE,NSE
7669761,29960,799NIIF37-N0,0.01,1,EQ,NSE,NSE
6342401,24775,799RCFL27-N0,0.01,1,EQ,NSE,NSE
195010817,761761,799RJ41-SG,0.01,100,EQ,NSE,NSE
5807105,22684,799TCL29-NE,0.01,1,EQ,NSE,NSE
5796609,22643,799TCL34-ND,0.01,1,EQ,NSE,NSE
7305985,28539,799TFSIL27-N0,0.01,1,EQ,NSE,NSE
2517505,9834,799TN42-SG,0.01,100,EQ,NSE,NSE
5684481,22205,799TS30-SG,0.01,100,EQ,NSE,NSE
5684225,22204,799TS35-SG,0.01,100,EQ,NSE,NSE
195006721,761745,799UK44-SG,0.01,100,EQ,NSE,NSE
5676801,22175,799WB35-SG,0.01,100,EQ,NSE,NSE
193522945,755949,79ABCL28-NA,0.01,1,EQ,NSE,NSE
2504961,9785,79AP33-SG,0.01,100,EQ,NSE,NSE
2508033,9797,79AP34-SG,0.01,100,EQ,NSE,NSE
2644993,10332,79HR34-SG,0.01,100,EQ,NSE,NSE
878849,3433,79IGT28-NF,0.01,1,EQ,NSE,NSE
195181313,762427,79MP56-SG,0.01,100,EQ,NSE,NSE
2984449,11658,79NHIT35-N1,0.01,1,EQ,NSE,NSE
2986241,11665,79NHIT40-N2,0.01,1,EQ,NSE,NSE
2987265,11669,79NHIT47-N3,0.01,1,EQ,NSE,NSE
2508801,9800,79RJ42-SG,0.01,100,EQ,NSE,NSE
6551809,25593,79SHFL27-N0,0.01,1,EQ,NSE,NSE
2629377,10271,79TS44-SG,0.01,100,EQ,NSE,NSE
194726913,760652,7EHLS346-N0,0.01,1,EQ,NSE,NSE
194731777,760671,7EHPP46-N0,0.01,1,EQ,NSE,NSE
194726401,760650,7EHS246-N0,0.01,1,EQ,NSE,NSE
193760769,756878,7IREDAL30-N0,0.01,1,EQ,NSE,NSE
194765057,760801,7PFCL31-N3,0.01,1,EQ,NSE,NSE
194765313,760802,7PFCL36-N4,0.01,1,EQ,NSE,NSE
193523201,755950,8016ABCL29-NB,0.01,1,EQ,NSE,NSE
193523457,755951,801ABCL28-NC,0.01,1,EQ,NSE,NSE
4310529,16838,801TCH28-N7,0.01,1,EQ,NSE,NSE
6286849,24558,801TCL34-N0,0.01,1,EQ,NSE,NSE
2660609,10393,801WB41-SG,0.01,100,EQ,NSE,NSE
193523713,755952,80208ABC30-ND,0.01,1,EQ,NSE,NSE
5270529,20588,802ABHF28-N1,0.01,1,EQ,NSE,NSE
2658049,10383,802AP38-SG,0.01,100,EQ,NSE,NSE
195011073,761762,802AP42-SG,0.01,100,EQ,NSE,NSE
2655745,10374,802MZ36-SG,0.01,100,EQ,NSE,NSE
2514945,9824,802TS35-SG,0.01,100,EQ,NSE,NSE
2658305,10384,802WB37-SG,0.01,100,EQ,NSE,NSE
193523969,755953,8034ABCL34-NE,0.01,1,EQ,NSE,NSE
193524225,755954,803ABCL33-NF,0.01,1,EQ,NSE,NSE
193761793,756882,803ABCL35-N0,0.01,1,EQ,NSE,NSE
5271041,20590,803ABHF27-N2,0.01,1,EQ,NSE,NSE
6458113,25227,803ABHFL29-N0,0.01,1,EQ,NSE,NSE
193554177,756071,803ABHFL35-N0,0.01,1,EQ,NSE,NSE
2515457,9826,803AP35-SG,0.01,100,EQ,NSE,NSE
2650881,10355,803AP36-SG,0.01,100,EQ,NSE,NSE
7300865,28519,803ICPR34-N0,0.01,1,EQ,NSE,NSE
194534145,759899,803MFL31-N0,0.01,1,EQ,NSE,NSE
194215425,758654,803TIL30-N0,0.01,1,EQ,NSE,NSE
5321217,20786,80409TCH27-NC,0.01,1,EQ,NSE,NSE
6437121,25145,8049ABHF27-N0,0.01,1,EQ,NSE,NSE
2680577,10471,804AP37-SG,0.01,100,EQ,NSE,NSE
2526977,9871,804AP41-SG,0.01,100,EQ,NSE,NSE
2527233,9872,804AP42-SG,0.01,100,EQ,NSE,NSE
195007489,761748,804KL46-SG,0.01,100,EQ,NSE,NSE
2628609,10268,804PN42-SG,0.01,100,EQ,NSE,NSE
195007745,761749,804TR48-SG,0.01,100,EQ,NSE,NSE
195008769,761753,804WB52-SG,0.01,100,EQ,NSE,NSE
195009025,761754,804WB56-SG,0.01,100,EQ,NSE,NSE
193521665,755944,805ABCL28-N5,0.01,1,EQ,NSE,NSE
194458369,759603,805AIFL32-N0,0.01,1,EQ,NSE,NSE
6603009,25793,805HLICL34-N0,0.01,1,EQ,NSE,NSE
195682049,764383,805JCL31-N0,0.01,1,EQ,NSE,NSE
193923329,757513,805MFL27-N0,0.01,1,EQ,NSE,NSE
194432001,759500,805MFL30-N0,0.01,1,EQ,NSE,NSE
7372545,28799,805NIT32-N0,0.01,1,EQ,NSE,NSE
194835201,761075,805NMC29-N1,0.01,1,EQ,NSE,NSE
194835457,761076,805NMC30-N2,0.01,1,EQ,NSE,NSE
194835713,761077,805NMC31-N3,0.01,1,EQ,NSE,NSE
194835969,761078,805NMC32-N4,0.01,1,EQ,NSE,NSE
194836225,761079,805NMC33-N5,0.01,1,EQ,NSE,NSE
194836481,761080,805NMC34-N6,0.01,1,EQ,NSE,NSE
194836737,761081,805NMC35-N7,0.01,1,EQ,NSE,NSE
194836993,761082,805NMC36-N8,0.01,1,EQ,NSE,NSE
7560961,29535,805PHFL30-N0,0.01,1,EQ,NSE,NSE
2681345,10474,805RJ37-SG,0.01,100,EQ,NSE,NSE
6160129,24063,805SHFL29-N3,0.01,1,EQ,NSE,NSE
194640385,760314,805SICCL35-N0,0.01,1,EQ,NSE,NSE
6166785,24089,805TCHFL29-NG,0.01,1,EQ,NSE,NSE
7806977,30496,805TFSIL28-N0,0.01,1,EQ,NSE,NSE
2682113,10477,806JK37-SG,0.01,100,EQ,NSE,NSE
194984961,761660,806RJ57-SG,0.01,100,EQ,NSE,NSE
5763841,22515,806SDIL29-N0,0.01,1,EQ,NSE,NSE
7475713,29202,806TFSIL28-N0,0.01,1,EQ,NSE,NSE
195008001,761750,806WB49-SG,0.01,100,EQ,NSE,NSE
195392513,763252,807ABCL36-N0,0.01,1,EQ,NSE,NSE
2516481,9830,807AP36-SG,0.01,100,EQ,NSE,NSE
194984449,761658,807AP51-SG,0.01,100,EQ,NSE,NSE
194984193,761657,807MH49-SG,0.01,100,EQ,NSE,NSE
6177025,24129,807NIIF29-N3,0.01,1,EQ,NSE,NSE
5738497,22416,807NIIF39-N1,0.01,1,EQ,NSE,NSE
6458625,25229,807SMFG27-N0,0.01,1,EQ,NSE,NSE
195011329,761763,807TR43-SG,0.01,100,EQ,NSE,NSE
194984705,761659,807TS56-SG,0.01,100,EQ,NSE,NSE
2682369,10478,807WB38-SG,0.01,100,EQ,NSE,NSE
195402241,763290,808CIFCL29-N0,0.01,1,EQ,NSE,NSE
6341889,24773,80956ABH26-N0,0.01,1,EQ,NSE,NSE
7673089,29973,80980TCL27-N0,0.01,1,EQ,NSE,NSE
7691521,30045,809CANF27-N0,0.01,1,EQ,NSE,NSE
194925057,761426,809HFL33-N0,0.01,1,EQ,NSE,NSE
195008257,761751,809MP50-SG,0.01,100,EQ,NSE,NSE
195008513,761752,809UP51-SG,0.01,100,EQ,NSE,NSE
195009281,761755,809UP56-SG,0.01,100,EQ,NSE,NSE
195006977,761746,80AP44-SG,0.01,100,EQ,NSE,NSE
5630721,21995,80NL30-SG,0.01,100,EQ,NSE,NSE
195000065,761719,80NL41-SG,0.01,100,EQ,NSE,NSE
195007233,761747,80TR46-SG,0.01,100,EQ,NSE,NSE
7442689,29073,8104PHFL28-N0,0.01,1,EQ,NSE,NSE
5270017,20586,810ABHF28-N0,0.01,1,EQ,NSE,NSE
193200897,754691,810BACL29-N0,0.01,1,EQ,NSE,NSE
6952961,27160,810GIL28-N0,0.01,1,EQ,NSE,NSE
7587585,29639,810HLICL35-N0,0.01,1,EQ,NSE,NSE
7968769,31128,810IRFC27-N2,0.01,1,EQ,NSE,NSE
5682945,22199,810JH32-SG,0.01,100,EQ,NSE,NSE
5607681,21905,810KL32-SG,0.01,100,EQ,NSE,NSE
5750017,22461,810NIIF34-N0,0.01,1,EQ,NSE,NSE
7429633,29022,810NIT40-N0,0.01,1,EQ,NSE,NSE
194639873,760312,810SIHF35-N0,0.01,1,EQ,NSE,NSE
5828609,22768,810TCHFL27-ND,0.01,1,EQ,NSE,NSE
194108929,758238,810TOPO29-N0,0.01,1,EQ,NSE,NSE
194963713,761577,810TVSH29-N0,0.01,1,EQ,NSE,NSE
193524481,755955,812ABCL28-NG,0.01,1,EQ,NSE,NSE
6263297,24466,812ABHF29-N0,0.01,1,EQ,NSE,NSE
192409089,751598,812LTFL29-N0,0.01,1,EQ,NSE,NSE
5100545,19924,812REC27-NI,0.01,1,EQ,NSE,NSE
6177537,24131,812SFL27-N2,0.01,1,EQ,NSE,NSE
6095105,23809,8137TCL24-NH,0.01,1,EQ,NSE,NSE
5272321,20595,813ABHF28-N3,0.01,1,EQ,NSE,NSE
194225921,758695,813AIFL32-N0,0.01,1,EQ,NSE,NSE
1823745,7124,813GS2045-GS,0.01,1,EQ,NSE,NSE
5755393,22482,813LTF29-NP,0.01,1,EQ,NSE,NSE
5351169,20903,813PNBH33-N0,0.01,1,EQ,NSE,NSE
194047233,757997,814KSFP36-N0,0.01,1,EQ,NSE,NSE
6600193,25782,814TPL27-N0,0.01,1,EQ,NSE,NSE
193544449,756033,815ANN29-N0,0.01,1,EQ,NSE,NSE
193542913,756027,815ANN30-N0,0.01,1,EQ,NSE,NSE
193543937,756031,815ANN31-N0,0.01,1,EQ,NSE,NSE
193543425,756029,815ANN32-N0,0.01,1,EQ,NSE,NSE
194894081,761305,815CHLI36-N0,0.01,1,EQ,NSE,NSE
193620225,756329,815GHFL35-N0,0.01,1,EQ,NSE,NSE
6953729,27163,815GIL29-N0,0.01,1,EQ,NSE,NSE
1821185,7114,815GS2026-GS,0.01,1,EQ,NSE,NSE
192995585,753889,815JCL31-N0,0.01,1,EQ,NSE,NSE
5678337,22181,815JK30-SG,0.01,100,EQ,NSE,NSE
5435137,21231,815LTF27-NO,0.01,1,EQ,NSE,NSE
194648065,760344,815MOFS28-N0,0.01,1,EQ,NSE,NSE
6606081,25805,815PHFL27-N0,0.01,1,EQ,NSE,NSE
6980353,27267,815PNB27-N0,0.01,1,EQ,NSE,NSE
6516481,25455,815SICC26-N0,0.01,1,EQ,NSE,NSE
6515457,25451,815SICC27-N0,0.01,1,EQ,NSE,NSE
193195521,754670,815SICC29-N0,0.01,1,EQ,NSE,NSE
192141825,750554,815TACA29-N0,0.01,1,EQ,NSE,NSE
192150529,750588,815TCHFL31-N0,0.01,1,EQ,NSE,NSE
194112513,758252,815TOPO31-N0,0.01,1,EQ,NSE,NSE
193524737,755956,816ABCL29-NH,0.01,1,EQ,NSE,NSE
7296769,28503,816KSFP29-N0,0.01,1,EQ,NSE,NSE
6221313,24302,816LTFH27-N0,0.01,1,EQ,NSE,NSE
6262785,24464,817ABHF27-N0,0.01,1,EQ,NSE,NSE
7674625,29979,817GHFL30-N0,0.01,1,EQ,NSE,NSE
1821441,7115,817GS2044-GS,0.01,1,EQ,NSE,NSE
6138881,23980,817TFSIL27-N3,0.01,1,EQ,NSE,NSE
6002945,23449,818CANF29-N1,0.01,1,EQ,NSE,NSE
7415041,28965,818GFL26-N0,0.01,1,EQ,NSE,NSE
6321921,24695,818TFSIL27-N0,0.01,1,EQ,NSE,NSE
7013377,27396,818TPL27-N0,0.01,1,EQ,NSE,NSE
7419137,28981,819CIFL26-N0,0.01,1,EQ,NSE,NSE
7805953,30492,819CIFL27-N0,0.01,1,EQ,NSE,NSE
193524993,755957,81ABCL29-NI,0.01,1,EQ,NSE,NSE
193521409,755943,81ABCL33-N4,0.01,1,EQ,NSE,NSE
4318721,16870,81TCHF28-N8,0.01,1,EQ,NSE,NSE
5868801,22925,820ABHF27-N5,0.01,1,EQ,NSE,NSE
5946369,23228,820ABHFL27-N6,0.01,1,EQ,NSE,NSE
6257409,24443,820ABSLI34-N0,0.01,1,EQ,NSE,NSE
7729665,30194,820CANF27-N0,0.01,1,EQ,NSE,NSE
7598849,29683,820CIFL28-N0,0.01,1,EQ,NSE,NSE
1957889,7648,820IIFL27-N9,0.01,1,EQ,NSE,NSE
193964545,757674,820KSFP36-N0,0.01,1,EQ,NSE,NSE
195650561,764260,820KSFP36A-N0,0.01,1,EQ,NSE,NSE
193718785,756714,820MFL30-N0,0.01,1,EQ,NSE,NSE
195623681,764155,820NOM28-N0,0.01,1,EQ,NSE,NSE
6267393,24482,820TFSIL29-N0,0.01,1,EQ,NSE,NSE
194138881,758355,820TOPO33-N0,0.01,1,EQ,NSE,NSE
194055681,758030,820TOPO36-N0,0.01,1,EQ,NSE,NSE
7865089,30723,822ABHFL29-N0,0.01,1,EQ,NSE,NSE
195920897,765316,823ABHF36-N0,0.01,1,EQ,NSE,NSE
193515265,755919,823GIL31-N0,0.01,1,EQ,NSE,NSE
193492481,755830,823GIL31A-N0,0.01,1,EQ,NSE,NSE
6238721,24370,823SFL34-N0,0.01,1,EQ,NSE,NSE
1762305,6884,824GS2027-GS,0.01,1,EQ,NSE,NSE
1819137,7106,824GS2033-GS,0.01,1,EQ,NSE,NSE
5927169,23153,824LTF27-NQ,0.01,1,EQ,NSE,NSE
6530049,25508,824PHFL28-N0,0.01,1,EQ,NSE,NSE
5931521,23170,8254KSFP29-N1,0.01,1,EQ,NSE,NSE
5867265,22919,8258TCL27-NF,0.01,1,EQ,NSE,NSE
7863553,30717,825ABHFL31-N0,0.01,1,EQ,NSE,NSE
6918913,27027,825BTL27-N0,0.01,1,EQ,NSE,NSE
5842433,22822,825CFHL27-N0,0.01,1,EQ,NSE,NSE
6189313,24177,825NOM27-N0,0.01,1,EQ,NSE,NSE
6117889,23898,825SMFG27-N1,0.01,1,EQ,NSE,NSE
7417089,28973,825TCSL27-N0,0.01,1,EQ,NSE,NSE
7670529,29963,825TCSL28-N0,0.01,1,EQ,NSE,NSE
6152961,24035,825TPL27-N6,0.01,1,EQ,NSE,NSE
192443137,751731,826ABCL31-N0,0.01,1,EQ,NSE,NSE
1765889,6898,826GS2027-GS,0.01,1,EQ,NSE,NSE
6139393,23982,8277SMF27-N5,0.01,1,EQ,NSE,NSE
194210305,758634,827TPL29-N0,0.01,1,EQ,NSE,NSE
1771777,6921,828GS2027-GS,0.01,1,EQ,NSE,NSE
1762561,6885,828GS2032-GS,0.01,1,EQ,NSE,NSE
6347777,24796,828PHFL26-N0,0.01,1,EQ,NSE,NSE
195367425,763154,82907AIF29-N0,0.01,1,EQ,NSE,NSE
2553601,9975,829PFL29-N6,0.01,1,EQ,NSE,NSE
7997441,31240,82HUDCO27-N2,0.01,1,EQ,NSE,NSE
886785,3464,82IGT31-NJ,0.01,1,EQ,NSE,NSE
5890305,23009,83044SMF29-N3,0.01,1,EQ,NSE,NSE
193525249,755958,830ABCL26-NJ,0.01,1,EQ,NSE,NSE
6306817,24636,830ABHFL34-N0,0.01,1,EQ,NSE,NSE
7946241,31040,830NHAI27-N2,0.01,1,EQ,NSE,NSE
5125633,20022,830PFCL27-N5,0.01,1,EQ,NSE,NSE
6329089,24723,830SICC27-N0,0.01,1,EQ,NSE,NSE
6153985,24039,830SMF29-N6,0.01,1,EQ,NSE,NSE
194925569,761428,830TACA27A-N0,0.01,1,EQ,NSE,NSE
5850625,22854,830TFSIL27-N2,0.01,1,EQ,NSE,NSE
7448577,29096,830TPL28-N0,0.01,1,EQ,NSE,NSE
193525505,755959,831ABCL34-NK,0.01,1,EQ,NSE,NSE
5647873,22062,831RJ27-SG,0.01,100,EQ,NSE,NSE
1766145,6899,832GS2032-GS,0.01,1,EQ,NSE,NSE
193719809,756718,832HHFL27-N0,0.01,1,EQ,NSE,NSE
193719297,756716,832HHFL27A-N0,0.01,1,EQ,NSE,NSE
5570561,21760,832TFSIL29-N0,0.01,1,EQ,NSE,NSE
5860097,22891,832TPL27-N5,0.01,1,EQ,NSE,NSE
5860609,22893,832TPL28-N6,0.01,1,EQ,NSE,NSE
5861121,22895,832TPL29-N7,0.01,1,EQ,NSE,NSE
195674881,764355,832TPL29A-N0,0.01,1,EQ,NSE,NSE
193525761,755960,833ABCL27-NL,0.01,1,EQ,NSE,NSE
1772033,6922,833GS2032-GS,0.01,1,EQ,NSE,NSE
1762049,6883,833GS2036-GS,0.01,1,EQ,NSE,NSE
6239233,24372,833PHFL29-N0,0.01,1,EQ,NSE,NSE
5619969,21953,833TPL27-N5,0.01,1,EQ,NSE,NSE
7607553,29717,834MLICL35-N0,0.01,1,EQ,NSE,NSE
7745025,30254,835GFL28-N0,0.01,1,EQ,NSE,NSE
5931009,23168,835KSFL27-N0,0.01,1,EQ,NSE,NSE
8003841,31265,835PHFL31-N0,0.01,1,EQ,NSE,NSE
5382657,21026,835SCL23A-YH,0.01,1,EQ,NSE,NSE
5390337,21056,835SCL23B-YM,0.01,1,EQ,NSE,NSE
5522433,21572,835SMFG27-N0,0.01,1,EQ,NSE,NSE
6642177,25946,835TCSL27-N0,0.01,1,EQ,NSE,NSE
6286337,24556,835TPL27-N0,0.01,1,EQ,NSE,NSE
5572353,21767,83645TFS27-N1,0.01,1,EQ,NSE,NSE
194845697,761116,837IIFL28-Y4,0.01,1,EQ,NSE,NSE
7932417,30986,837REC33-N7,0.01,1,EQ,NSE,NSE
5779201,22575,837SMFG29-N2,0.01,1,EQ,NSE,NSE
1787137,6981,83GS2040-GS,0.01,1,EQ,NSE,NSE
1800705,7034,83GS2042-GS,0.01,1,EQ,NSE,NSE
4319233,16872,83TCHF28-N9,0.01,1,EQ,NSE,NSE
5459201,21325,840CIFCL27-NI,0.01,1,EQ,NSE,NSE
3935745,15374,840CIFCL28-N4,0.01,1,EQ,NSE,NSE
6500609,25393,840CIFL27-N0,0.01,1,EQ,NSE,NSE
194567937,760031,840CIFL32-N0,0.01,1,EQ,NSE,NSE
6433281,25130,840GHFL28-N0,0.01,1,EQ,NSE,NSE
5864193,22907,840GIL27-N1,0.01,1,EQ,NSE,NSE
195673857,764351,840HFL28-N0,0.01,1,EQ,NSE,NSE
151297,591,840IRFC29-N8,0.01,1,EQ,NSE,NSE
194430977,759496,840MCSL31-N0,0.01,1,EQ,NSE,NSE
5549313,21677,840TPL27-N1,0.01,1,EQ,NSE,NSE
5535745,21624,840TPL28-N2,0.01,1,EQ,NSE,NSE
5551105,21684,840TPL29-N3,0.01,1,EQ,NSE,NSE
6208769,24253,842GIL27-N0,0.01,1,EQ,NSE,NSE
193916161,757485,842HFL27-N0,0.01,1,EQ,NSE,NSE
1586433,6197,842IIFL26-NL,0.01,1,EQ,NSE,NSE
193909505,757459,842SCL27-N3,0.01,1,EQ,NSE,NSE
1963009,7668,843IHFL29-NC,0.01,1,EQ,NSE,NSE
1989633,7772,843SCFL27-YB,0.01,1,EQ,NSE,NSE
2373889,9273,843SCL27-YS,0.01,1,EQ,NSE,NSE
6495745,25374,845GHFL29-N0,0.01,1,EQ,NSE,NSE
195339777,763046,845MFL29-N0,0.01,1,EQ,NSE,NSE
6374657,24901,845NOM27-N0,0.01,1,EQ,NSE,NSE
6375169,24903,845NOM27A-N0,0.01,1,EQ,NSE,NSE
7931905,30984,846REC28-N6,0.01,1,EQ,NSE,NSE
5277185,20614,847TPL26-N1,0.01,1,EQ,NSE,NSE
194903553,761342,848AEL29-NJ,0.01,1,EQ,NSE,NSE
8130561,31760,848NTPC28-N2,0.01,1,EQ,NSE,NSE
6353665,24819,849ABSLI34-N0,0.01,1,EQ,NSE,NSE
